version,publishedtime,url,length of content,md5
version2.0,30/03/2020 12:46,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-community-bulletin-board-20200328-vo3v3vscqfamjdlwlmmduz2gg4-story.html,6315,DC51107ADB48F1E0F8EBA99032782160
version2.0,30/03/2020 12:46,https://www.nydailynews.com/coronavirus/ny-coronavirus-spain-death-toll-20200329-f2pxi7snpvbv3kv5wnbocifcru-story.html,5749,9C66D4B62A8CC0DE6097CA0F82278C99
version2.0,30/03/2020 12:46,https://www.nydailynews.com/news/world/ny-canada-coronavirus-aid-package-coronavirus-20200318-vilfl2b4wza7rjxv4m4neupaei-story.html#nt=latestnews&rt=chartbeat-flt,5047,D57D39FBCBE012E590D2240D7F94AC55
version2.0,30/03/2020 12:46,https://www.nydailynews.com/coronavirus/ny-coronavirus-deborah-birx-new-york-example-20200329-awy57byqpbalzgrlnqfbykvqj4-story.html,5483,6C6EC1AE1882346185292EDB1857C34B
version2.0,28/03/2020 12:00,https://news.yahoo.com/what-will-everything-look-like-after-the-coronavirus-120021163.html,12112,CFA3BBC227BFFC0A10C582AE4C94D35E
version2.0,30/03/2020 12:46,https://www.nydailynews.com/coronavirus/ny-coronavirus-mdc-release-500-petition-20200330-mtzp4rq6inf4xg4aopuuqfleyq-story.html#nt=interstitial-auto,6875,62932F11362F6B3332E5CEE2E66035D8
version2.0,30/03/2020 12:46,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-street-closures-corey-johnson-mayor-de-blasio-20200326-jbzr4xoiz5cfppzhgaorecgruu-story.html,5510,E8BBB9739B9C1337CDBF88573254044C
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-ups-driver-n95-masks-20200329-ob4jlqz2qzdzdenr6xxnlmy4iq-story.html,7597,B72F07E1549A38E5CF32850176D64066
version2.0,30/03/2020 12:47,https://www.nydailynews.com/news/world/ny-german-finance-minister-commits-suicide-coronavirus-economy-20200329-bnrvo77ulnd7pcmwhiq5tzpexi-story.html#nt=related-content,4696,5564AD379AF75A1FA7035187C2AA24B5
version2.0,30/03/2020 12:47,https://www.nydailynews.com/opinion/ny-oped-extend-the-lookback-window-20200330-uffzit55bnaf7iy2bvyg6voceq-story.html#nt=interstitial-auto,8369,BA660F9B130192671F27219B3CFEE933
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-maryland-man-party-bonfire-social-distancing-20200329-olezuhmc5zeelle7pz56fy4uom-story.html#nt=latestnews&rt=chartbeat-flt,5051,C01A08593DB324741EC1658F4CA02404
version2.0,30/03/2020 12:47,https://www.nydailynews.com/opinion/ny-edit-coronavirus-new-york-fund-20200330-mki2yhcux5ewna7axcr52hwbwy-story.html#nt=interstitial-auto,4531,8123E35299792D620A8EDA9585AD00D9
version2.0,30/03/2020 12:47,https://www.npr.org/series/812054919/the-coronavirus-crisis,14539,87DEF8D08B40C099E32B85DA0DA1EBB2
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-102-year-old-italian-woman-survives-coronavirus-20200330-g5opa3wt7fgflagx52qyldvjki-story.html#nt=latestnews&rt=chartbeat-flt,4024,E4C10DAA35606AEA7E2F1D765BDF79E0
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-cuomo-20200324-22lw3liwy5budcmvqzrfepinqu-story.html,11147,4D425B52EE590B124771CFA4E2751242
version2.0,30/03/2020 12:47,https://www.washingtonpost.com/dc-md-va/2020/03/30/coronavirus-dc-maryland-virginia-live-updates/#link-4UDES4JWVRBJDBOYW2XEBLWYEA,19614,8FB05154277AEDECE3024ACD68545D24
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-hong-kong-men-jailed-breaching-quarantine-rules-20200330-pdlts7lzvff5viele4f4pl3xhm-story.html#nt=interstitial-auto,5776,03FB9D8A5D019E9A6C98A7CEDF50CF8F
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-us-world-updates-latest-20200326-pbzvl2tmevfl7ko6npzyhsnlaq-story.html#nt=interstitial-auto,32752,B4C3B1327E3CC220DE61B9D24528A2C2
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-jon-bon-jovi-son-20200329-hmi7o7p6ebgnvhjplz3mh2lehe-story.html,4833,463C705E11B2953E2E84F1D98FD262A4
version1.0,30/03/2020 12:47,https://www.washingtonpost.com/politics/2020/03/19/how-will-coronavirus-affect-us-military-readiness-national-security/?tid=lk_interstitial_manual_14&itid=lk_interstitial_manual_14,11293,CD1C44D5237E92EC281C8A47130E712F
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-8-strains-world-mutations-informative-20200330-foz5jltqyvbu7kd3wxv3zrbw7i-story.html#nt=latestnews&rt=chartbeat-flt,5599,2DB8C06221A2E16BAE63560F54FA0D68
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-900-cops-to-test-positive-20200330-7afzvsnom5gvdmaq4qbjfhu3oq-story.html,4681,FEA41350D8FF45DF451BFC9C1861D3D2
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-nypd-crowded-subway-spread-social-distancing-20200330-r3s6tbig6nedpgynucllx3hnda-story.html#nt=interstitial-auto,5988,1E95A2C7D4C5BC77E09603E9293792DF
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-poll-fox-news-viewers-be-sleeping-20200329-wwnuxbma4zdd3lbfo6vpwvhadu-story.html,4813,328BFF96DEDEEF1CDE0C1F2399FE34BD
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-8-strains-world-mutations-informative-20200330-foz5jltqyvbu7kd3wxv3zrbw7i-story.html#nt=tertiarynavbar&nt=ticker,5599,2DB8C06221A2E16BAE63560F54FA0D68
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-8-strains-world-mutations-informative-20200330-foz5jltqyvbu7kd3wxv3zrbw7i-story.html#nt=related-content,5599,2DB8C06221A2E16BAE63560F54FA0D68
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-new-york-city-victims-20200329-2l7izq7jtzecxg7eb627xx5xvi-story.html#nt=tertiarynavbar&nt=ticker,10052,5443A58622922A0859AD90F58E55C8EE
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-hong-kong-men-jailed-breaching-quarantine-rules-20200330-pdlts7lzvff5viele4f4pl3xhm-story.html,5801,D9FBF023ACDC8B25F6BE7C204445D48E
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-nypd-shea-20200329-sxyln7lghvc75loosbkhhczrom-story.html,7317,886CB742EBF23D1BA92D371174FF7B79
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-elderly-woman-struck-hospital-social-distancing-20200329-54ffdqhx4jgcncf5l3exa3ybkm-story.html#nt=latestnews&rt=chartbeat-flt,6888,C9BCD958832B31A35BD4D7BB102397AC
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-new-york-city-playgrounds-corey-johnson-20200326-uwxbbfthfvfl5pd453cw2a36dm-story.html,5607,4C50110DD860110098F456F0EBBB2974
version2.0,30/03/2020 12:47,https://www.nydailynews.com/opinion/ny-oped-extend-the-lookback-window-20200330-uffzit55bnaf7iy2bvyg6voceq-story.html#nt=floating-rec-content,8394,7E42E5C3C276D6918B6ED3814C6636A1
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-central-park-field-hospital-20200329-jv7on5bde5bt5mdx3yvglurx2a-story.html#nt=tertiarynavbar&nt=ticker,5997,B8BA0F92567A606F886E2D4758F464A6
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-nancy-pelosi-donald-trump-20200329-ljsctfdq4nhvnbhlgfw4ckapny-story.html,4929,9FA5597197F82A62F60044601A6F5478
version2.0,30/03/2020 12:47,https://news.yahoo.com/coronavirus/,3016,13603FC9AF528BD42B230B16AB6BA9DF
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-iran-alcohol-20200328-nzjbp6lspjaafnfbhmsoa7lie4-story.html#nt=tertiarynavbar&nt=ticker,8372,F47303F9BF12A956354AFBC1B3976CFC
version2.0,30/03/2020 12:47,https://www.nydailynews.com/news/world/ny-german-finance-minister-commits-suicide-coronavirus-economy-20200329-bnrvo77ulnd7pcmwhiq5tzpexi-story.html#nt=tertiarynavbar&nt=ticker,4721,67DB5F658EE770E64D1F8ADE327EEF63
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-us-world-updates-latest-20200326-pbzvl2tmevfl7ko6npzyhsnlaq-story.html#nt=floating-rec-content,32752,B4C3B1327E3CC220DE61B9D24528A2C2
version2.0,30/03/2020 12:47,https://www.nydailynews.com/coronavirus/ny-coronavirus-dog-delivers-groceries-neighbor-20200330-exh7rd4jtfcxdffrhmvhp5e5ji-story.html#nt=latestnews&rt=chartbeat-flt,4417,3B40FC28216CF596B0DDA20FE78558A7
version2.0,30/03/2020 15:21,https://news.yahoo.com/coronavirus-fears-spur-amazon-workers-224720358.html,8925,932D89EA54FAF54FF67952E0C997FCB7
version2.0,30/03/2020 12:48,https://www.nydailynews.com/opinion/ny-oped-extend-the-lookback-window-20200330-uffzit55bnaf7iy2bvyg6voceq-story.html#nt=latestnews&rt=chartbeat-flt,8394,9D8675EF1B5AEED9D1D57CF13559BA87
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-louisiana-megachurch-once-again-holds-services-20200330-5x4yo7dqfnd27biksdsgxml574-story.html#nt=tertiarynavbar&nt=ticker,4887,00E19023883E4A0C7D5B519D31DF0E7D
version2.0,30/03/2020 12:48,https://www.washingtonpost.com/local/,5331,345D013BFE12AD7977DFBEE1123714C0
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-food-pantries-new-york-city-met-council-20200329-tlnefcxp5jgcnovtpi4hzphdsu-story.html,5819,897D66607C8A4D689120A226E9C285FB
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-tokyo-olympics-2021-summer-20200330-jrsj2fsy5ffo7cjuobf3oldmru-story.html,5307,B8DD06069ED57ADF6882687E1A580011
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-de-blasio-dire-days-ahead-as-cases-surge-20200326-g4mid55qezhghpamildsa5szki-story.html,10259,EEC38588510B0967B5A07552B6796C2A
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-hong-kong-men-jailed-breaching-quarantine-rules-20200330-pdlts7lzvff5viele4f4pl3xhm-story.html#nt=latestnews&rt=chartbeat-flt,5801,CDAF6BE1C74D6F69BAFA3EC88E01201D
version2.0,30/03/2020 12:48,https://www.nydailynews.com/news/world/ny-german-finance-minister-commits-suicide-coronavirus-economy-20200329-bnrvo77ulnd7pcmwhiq5tzpexi-story.html#nt=latestnews&rt=chartbeat-flt,4696,D76FA83877F809B9923DDAD9F05E84B5
version2.0,30/03/2020 12:48,https://www.nydailynews.com/news/crime/ny-coronavirus-hong-kong-robbers-steal-hundreds-of-toilet-paper-rolls-20200217-pcomzuconfdfvm35v4aljog4tu-story.html#nt=interstitial-manual,5244,EEAD6C5D036797451708E32BDC26796C
version2.0,30/03/2020 12:48,https://www.nydailynews.com/opinion/ny-oped-we-cant-roll-back-bail-reform-now-20200330-x7s57bveq5fz3jou7cj2dvwbsa-story.html#nt=interstitial-auto,7509,5D27E172D86E6541C5A8397317728447
version2.0,30/03/2020 12:48,https://www.washingtonpost.com/coronavirus/?tid=lk_interstitial_manual_7&itid=lk_interstitial_manual_7,10109,8F1E3C7B43C4AB084741A037EBA61588
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/#nt=taxonomy-article,7826,85117509446E188D38684715FDD5D453
version2.0,30/03/2020 12:48,https://www.washingtonpost.com/health/why-older-and-chronically-ill-americans-are-at-greater-risk-from-coronavirus/2020/03/10/d7e4cc04-622e-11ea-acca-80c22bbee96f_story.html?tid=lk_readmore_manual_50&itid=lk_readmore_manual_50,13301,5F35B0C855E8DA8588AA24BA8C1222F1
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-unemployment-jobless-20200326-4rvjyqnh6rftllmzcalnvlj2jm-story.html,5941,8BF76A9D574D7C83CB1010EDEB8832F7
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-hong-kong-men-jailed-breaching-quarantine-rules-20200330-pdlts7lzvff5viele4f4pl3xhm-story.html#nt=floating-rec-content,5801,CDAF6BE1C74D6F69BAFA3EC88E01201D
version2.0,20/03/2020 15:25,https://www.nydailynews.com/coronavirus/ny-coronavirus-nbc-news-employee-dies-20200320-f5xtivjbybal3lr32hnjstwyca-story.html,5581,9CCCE6283B5DEFD6FADD504E430A654D
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-mta-chairman-pat-foye-positive-covid-19-20200328-ku7qifgu2rdi5o4dr5plntgp2i-story.html,5080,3F0009484B939E4A4E99BB2E644F4377
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-congress-relief-20200325-yp3yjjvrufet7lufz63fbayqte-story.html,11160,3F0E3C9A6D0E67DACF42F61EF95DF81D
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-canadian-pm-justin-trudeau-and-wife-self-isolate-20200312-ixnkwkn4yfcbvl2nywpaezsx7e-story.html#nt=interstitial-manual,5220,3D27B28875F632F3124B51F7CFE6A4A3
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/,7826,10C360AE69A3EF83C36091E979EFCD20
version2.0,30/03/2020 12:48,https://www.washingtonpost.com/health/2020/02/26/how-to-prepare-for-coronavirus/?arc404=true,17278,62CACB6C8B8CAC55E43DED604EFCC6C1
version2.0,30/03/2020 12:48,https://www.washingtonpost.com/coronavirus/,10109,8F1E3C7B43C4AB084741A037EBA61588
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-bill-de-blasio-20200329-ebyymp5jknel7dy63ymjeb4mdu-story.html,6338,BB114A4F33E473796F2DB20467E30C06
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-placido-domingo-hospital-20200330-5bhuiroqw5ezjewcyz7cniob64-story.html,4931,DE7F66C69F94ACD762FC1C90839599B5
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-us-world-updates-latest-20200326-pbzvl2tmevfl7ko6npzyhsnlaq-story.html#nt=latestnews&rt=chartbeat-flt,32752,B4C3B1327E3CC220DE61B9D24528A2C2
version2.0,21/03/2020 11:51,https://finance.yahoo.com/news/heres-how-the-coronavirus-divides-us-115123734.html,11499,608B028082A6B289E1E7BB14DF1E3BB2
version2.0,30/03/2020 12:48,https://www.nydailynews.com/coronavirus/ny-coronavirus-8-strains-world-mutations-informative-20200330-foz5jltqyvbu7kd3wxv3zrbw7i-story.html,5624,F3D807CA7063869CE2488E99C8D73A3F
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-boosts-nyc-ems-runs-20200326-krjx7asnyvfz7n6bc4zpj5m2my-story.html,7574,D97C13D7B3C436CBD7814413870F3F4D
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-maryland-pleasant-view-nursing-home-20200329-y3ey4cec3falpaearl47htwiya-story.html#nt=interstitial-manual,5973,2D1AF6AEC0EA62CA201D6128DEE06E6D
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-fdny-ambulance-mechanic-dies-20200329-tjfnlsfapvggballrtuo2whfde-story.html,4319,F5ED0EE021453E054DB88FFD8BC89C41
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-joseph-lewinger-dies-20200330-z3ujfpfvnnaoblqotyngnzu43m-story.html#nt=tertiarynavbar&nt=ticker,6470,CE3536859DB4249BD5605F8AA541719C
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-rats-new-orleans-20200329-u4hm64glvzaotewxeaumztbdvy-story.html#nt=tertiarynavbar&nt=ticker,4928,3CB461E554FA3789A3FF73F4E2E64F4A
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-death-toll-1000-united-states-20200326-5tq5dg6ckndbphjyx2x3m53cgi-story.html,5063,5353A4541E69F2133965B7F9B60DB891
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-central-park-field-hospital-20200329-jv7on5bde5bt5mdx3yvglurx2a-story.html,5997,B8BA0F92567A606F886E2D4758F464A6
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-new-york-city-victims-20200329-2l7izq7jtzecxg7eb627xx5xvi-story.html,10052,5443A58622922A0859AD90F58E55C8EE
version2.0,30/03/2020 12:49,https://www.nydailynews.com/opinion/ny-oped-different-kind-of-safe-streets-20200329-wveyy56wzjeathc24unrbx6klq-story.html,7518,F7EDB208AAB0E95BA645FC46FB2E20BF
version2.0,30/03/2020 12:49,https://www.washingtonpost.com/coronavirus/?tid=lk_inline_manual_2&itid=lk_inline_manual_2,10107,C499F18AE5F6F7CEE2C3F3E367FDFD8B
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-ron-desantis-safer-at-home-florida-20200330-ecc7lpujffchxgcsidr7usu73u-story.html#nt=latestnews&rt=chartbeat-flt,5570,D4E28A9D7BE8292F2AB43679FD1BF595
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-map-nyc-poor-neighborhood-20200328-rleikajgrneilinl5x3cpcxc6m-story.html#nt=tertiarynavbar&nt=ticker,5122,99A5B45528E4272F27686AD62598A9D6
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-placido-domingo-hospital-20200330-5bhuiroqw5ezjewcyz7cniob64-story.html#nt=latestnews&rt=chartbeat-flt,4931,DE7F66C69F94ACD762FC1C90839599B5
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-dog-delivers-groceries-neighbor-20200330-exh7rd4jtfcxdffrhmvhp5e5ji-story.html#nt=interstitial-auto,4417,3B40FC28216CF596B0DDA20FE78558A7
version2.0,30/03/2020 16:37,https://news.yahoo.com/coronavirus-covid-19-news-and-live-updates-120246923.html,9651,83A0E47EBE3A72F62A02F55EAE65EC09
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-americans-abroad-travel-20200326-pkdg2qp3hvfqzasnbfl7idgr2e-story.html,5351,D28E5D2E9578A3EE9E355DFF0718686B
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-elderly-woman-struck-hospital-social-distancing-20200329-54ffdqhx4jgcncf5l3exa3ybkm-story.html#nt=tertiarynavbar&nt=ticker,6888,38EA3E83CA0F1EF8AB2313269A9E87BA
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-us-world-updates-latest-20200326-pbzvl2tmevfl7ko6npzyhsnlaq-story.html#nt=screamer,32752,B4C3B1327E3CC220DE61B9D24528A2C2
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-queens-district-attorney-melinda-katz-tested-positive-20200330-aluklw2qvbeltbwv4hzmuj77nm-story.html,4687,D587C03BAF1E20B274ECB38A24DBAA9C
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-ron-desantis-safer-at-home-florida-20200330-ecc7lpujffchxgcsidr7usu73u-story.html#nt=interstitial-auto,5570,4E5B4086D675339A5023EE953E8B646E
version2.0,30/03/2020 12:49,https://www.nydailynews.com/opinion/ny-oped-our-viral-awakening-20200329-ja4dvs2jinbn5gyzbl4nqoywyy-story.html#nt=latestnews&rt=chartbeat-flt,13652,E48C01B6FBA3BA0081D7ED06D5EE1589
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-primary-election-delay-20200328-aibutrk6tbcz7o4azc3abvof5a-story.html,5097,7156DFF5530791E08FC6043315B4A477
version2.0,30/03/2020 12:49,https://www.nydailynews.com/coronavirus/ny-coronavirus-city-nyc-queens-20200328-2ixbv4hj7fb2pmiueltyyt2n4u-story.html,5681,C00464590222CCBCB90A2484D8AFECED
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-andy-cohen-watch-what-happens-live-20200330-yr4grotyffedrdg5ybebhp7dju-story.html#nt=floating-rec-content,4135,93A39923822F01BB779C3B515E3CF093
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-netherlands-recalls-600000-faulty-face-masks-20200330-o6wnrp55rre7piqmrhtvbs2tei-story.html,4471,696D54C304F748BAEEF5523D927F8678
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ct-chicago-cubs-home-opener-honor-doctors-nurses-20200330-rukhkw2lfrdcjc6krqcaaaryzq-story.html#nt=latestnews&rt=chartbeat-flt,5972,7EE1A03BE619F90A1451C17722869F5A
version2.0,30/03/2020 12:50,https://www.nydailynews.com/opinion/ny-oped-we-cant-roll-back-bail-reform-now-20200330-x7s57bveq5fz3jou7cj2dvwbsa-story.html#nt=latestnews&rt=chartbeat-flt,7509,2A26AC1A7448C16CD71796FC7146AD22
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-pregnant-ems-keep-working-20200330-yyd5tabt7ngyjarptmhyojmqm4-story.html,8322,E4AE6A5F2B9066EE423CA1B5C841779A
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-mta-foye-covid-worker-tests-20200329-spteitiex5dfdhex4bsddx6fry-story.html,6172,14431E18F6D757227EBC3644779B6AB6
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-elderly-woman-struck-hospital-social-distancing-20200329-54ffdqhx4jgcncf5l3exa3ybkm-story.html,6888,88E4170B41723BFC974E4BCBA6A008D8
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-nyc-us-world-updates-latest-20200326-pbzvl2tmevfl7ko6npzyhsnlaq-story.html#nt=tertiarynavbar&nt=ticker,32777,3226E87F059CF5AF9B47765D1E0957C3
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-new-rochelle-garbuz-20200329-lksuqew64nesnnouir7pecx2ke-story.html,4574,8C4C9C46685072C153D9B9128F7C2C01
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-dog-delivers-groceries-neighbor-20200330-exh7rd4jtfcxdffrhmvhp5e5ji-story.html#nt=floating-rec-content,4417,0F056F4DD38D79CC5A648AE62F403B6B
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-elmhurst-hospital-13-deaths-one-day-20200326-b73edo4nabhrnmpvhjvggyxraa-story.html,4811,D8F715684DA843E8C45A2290343AF032
version2.0,30/03/2020 12:50,https://www.washingtonpost.com/world/2020/03/30/coronavirus-latest-news/,86750,B9B2E759737952183EF1E74170FEF5CA
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-detroit-auto-show-hospital-20200329-lc7llvvvpjbgfefh5qxlkscb3q-story.html,5280,AFF1BDE9F8ED60E0347867B52A97137D
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-placido-domingo-opera-20200322-2z4ir4py3vgr3fdrnvj5uhmsju-story.html#nt=interstitial-manual,5356,6701B1603EF71F20C0134D7078EE4005
version2.0,30/03/2020 12:50,https://wapo.st/2QNSHwN,14861,418627C01DCDE43C2C7203DED719309E
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-italy-death-toll-cases-20200329-h6kxvchdxvfrnothymaxxudvj4-story.html,4559,38110226911B2FA204556EC5C44E2E1A
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-joe-biden-economic-20200326-63vj4jb2svgbrjvhun47jg5lem-story.html,5517,33B164201C7EA418A76D84720978C582
version2.0,30/03/2020 12:50,https://www.nydailynews.com/coronavirus/ny-coronavirus-joseph-lewinger-dies-20200330-z3ujfpfvnnaoblqotyngnzu43m-story.html,6457,33B5AE2142569C4195A364E62F006F97
version2.0,30/03/2020 12:50,https://www.nydailynews.com/news/world/ny-german-finance-minister-commits-suicide-coronavirus-economy-20200329-bnrvo77ulnd7pcmwhiq5tzpexi-story.html,4721,6855A96F545FB7447E9837993477D52C
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-deaths-united-states-fauci-20200329-qvrbgbncy5eprm35rrgnfgmatu-story.html,5241,AC25C017EB5E4BD6C6F4C8F993BBC7CC
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-louisiana-edwards-staff-20200329-dge2pkyrezeibibgludeklbfii-story.html,4398,B5CE5D64B5E104C70786C1D67846D224
version2.0,30/03/2020 12:51,https://www.washingtonpost.com/nation/2020/03/16/how-has-coronavirus-outbreak-disrupted-your-life-share-your-experience-with-post/?arc404=true,3630,54265757502603046E1AF07DA477DE58
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-federal-inmate-prison-joones-20200329-6haje5gtyvftjpoabebkc7xefe-story.html#nt=latestnews&rt=chartbeat-flt,5142,577F0D202D2BB14D7B2549BA9AFAFB43
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-holland-america-cruise-florida-20200329-dngkdtqgjffmphfcgjry2eoxha-story.html,5471,48D97704B7B15863C97CE75894152B2D
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-olympics-postponed-tokyo-20200324-fcws6uaw3bca5c2fyr32hjas5e-story.html#nt=interstitial-manual,6098,78C574642F86D33359B119645CD8CD18
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-federal-inmate-prison-joones-20200329-6haje5gtyvftjpoabebkc7xefe-story.html,5142,577F0D202D2BB14D7B2549BA9AFAFB43
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-andy-cohen-watch-what-happens-live-20200330-yr4grotyffedrdg5ybebhp7dju-story.html#nt=interstitial-auto,4122,548137E9DC33C5DDDD03ACA4EEFB592C
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-usns-comfort-construction-project-20200329-khqhngtowbhsrfjdgwf4gzpbfm-story.html,6739,FECDA98AD8569345AFA289E2B5AC766E
version2.0,30/03/2020 12:51,https://news.yahoo.com/coronavirus,3016,5CCF80E2269C97762EE77C634BE38488
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-pregnant-women-pass-covid-baby-possible-20200329-ka532ob3ibg6dllosgprvc55xy-story.html,5949,ECFA64EB3E5411FC4D342DB8BDEE9DFD
version2.0,30/03/2020 12:51,https://www.nydailynews.com/coronavirus/ny-coronavirus-20200326-6t3yhvlwavfcdj5bc5fs3ytcnm-story.html,5228,44D87BE3F122C83565EF12BA75F4D9AC
